🕘️更新时间,#genre#
石家庄娱乐,http://60.7.56.33:4000/rtp/239.253.92.93:8120$订阅源
石家庄娱乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0948&tk=97475bb89d45$订阅源
石家庄娱乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2144&tk=f6cc1e0a0e1a$订阅源
石家庄娱乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4631&tk=b53028476470$订阅源
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8$订阅源
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&tpid=868100086$订阅源
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&amp%3Btpid=868100086$订阅源
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8$订阅源
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8$订阅源
湖南经视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0241&tk=23a9aca1f79f$订阅源
湖南经视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0780&tk=abed47f08529$订阅源
湖南经视,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnjs$订阅源
湖南经视,http://110.53.218.182:9902/tsfile/live/1004_1.m3u8$订阅源
湖南经视,http://www.peanutbar.cn:8099/tsfile/live/1006_1.m3u8?key=txiptv$订阅源
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南经视,http://116.128.243.121:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
第三十六集,https://yzzy.play-cdn7.com/20221013/22722_9f54cbd2/index.m3u8$订阅源
番外篇,https://yzzy.play-cdn7.com/20221013/22732_018e6020/index.m3u8$订阅源
スーパー!ドラマTV,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS310&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$订阅源
キッズステーション,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS330&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$订阅源
摔跤格斗,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8$订阅源
摔跤格斗,https://d2p372oxiwmcn1.cloudfront.net:443/hls/1080p/playlist.m3u8$订阅源
湖北公共,http://119.36.148.115:59901/tsfile/live/1007_1.m3u8$订阅源
▶️哈利波特：消失的密室,https://v1.fentvoss.com/sdv1/202308/19/7pizD2d5YN2/video/index.m3u8$订阅源
スターチャンネル2,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS201&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$订阅源
石家庄生活,http://60.7.56.33:4000/rtp/239.253.92.94:8121$订阅源
石家庄生活,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6093&tk=7d4ad8f156e3$订阅源
石家庄生活,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6905&tk=f6cc1e0a0e1a$订阅源
石家庄生活,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8905&tk=b53028476470$订阅源
黑龙江新闻法治,http://satellitepull.cnr.cn/live/wx32hljxwgb/playlist.m3u8$订阅源
黑龙江新闻法治,https://ls.qingting.fm/live/4974/64k.m3u8$订阅源
黑龙江新闻法治,https://satellitepull.cnr.cn/live/wx32hljxwgb/playlist.m3u8$订阅源
第三十五集,https://yzzy.play-cdn7.com/20221013/22719_14bf9a3b/index.m3u8$订阅源
华丽台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571187&extension=ts&play_token=uWRW1HvPSb$订阅源
第三十四集,https://yzzy.play-cdn7.com/20221013/22718_0939ec0c/index.m3u8$订阅源
双星,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571191&extension=ts&play_token=6Do9QdLKkM$订阅源
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8$订阅源
大庆新闻综合,https://masterpull.hljtv.com/live/4WdrZLCq.m3u8$订阅源
福建少儿,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.9:8048$订阅源
福建少儿,http://110.81.206.138:49231/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
福建少儿,http://8.138.7.223/tv/fjtv1.php?id=fjse$订阅源
第三十三集,https://yzzy.play-cdn7.com/20221013/22720_512de013/index.m3u8$订阅源
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8$订阅源
四川科教,http://8.138.7.223/【公众号：榴芒电视】/四川科教.m3u8$订阅源
航拍中国第一季,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8edf3fb6a69148ea9a7dc0b5a9d99fdb/4000.m3u8$订阅源
航拍中国第一季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/8edf3fb6a69148ea9a7dc0b5a9d99fdb/4000.m3u8$订阅源
LaLaTV,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS314&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$订阅源
海南文旅,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd$订阅源
海南文旅,http://vapi.91kds.cc/live1/hitv.m3u8?id=hiys&apiKey=2079b631b519ec17da0bc09844eb8419$订阅源
海南文旅,https://migu.188766.xyz/?migutoken=c9c9f8b653c1e1e8219e116f7e481879&id=hn_wlpd&type=sz$订阅源
海南文旅,https://migu.188766.xyz/?migutoken=dac1d4aae188058344c7dd4b136f975d&id=hn_wlpd&type=sz$订阅源
フジテレビ,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS298&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$订阅源
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?$订阅源
钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed$订阅源
スターチャンネル1,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS200&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$订阅源
第十一集,https://yzzy.play-cdn7.com/20221013/22697_426b873e/index.m3u8$订阅源
黑龙江影视,http://112.99.193.34:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
第三十二集,https://yzzy.play-cdn7.com/20221013/22717_f68706d1/index.m3u8$订阅源
BSアニマックス,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS236&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$订阅源
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?$订阅源
浙江生活,http://ali-xwl.cztv.com/live/channel031080Plxw.m3u8$订阅源
浙江生活,http://api3.52tb.xyz/info?id=437&token=20230226bgyszp$订阅源
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8$订阅源
浙江生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8$订阅源
浙江生活,http://ls.qingting.fm/live/1099.m3u8$订阅源
浙江生活,http://120.55.49.231:3095/rtp/233.50.201.133:5140$订阅源
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8$订阅源
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$订阅源
浙江生活,http://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8$订阅源
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$订阅源
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8$订阅源
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8\r\n$订阅源
浙江生活,http://ali-xwl.cztv.com/live/channel03720Plxw.m3u8$订阅源
小太阳,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571230&extension=ts&play_token=D3QyPDZb9O$订阅源
第十四集,https://yzzy.play-cdn7.com/20221013/22699_29bc4391/index.m3u8$订阅源
ゴルフネットワーク,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS262&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$订阅源
欧美电影(🚀),http://epg.112114.eu.org/douyu/20415$订阅源
第十集,https://yzzy.play-cdn7.com/20221013/22693_17eb9651/index.m3u8$订阅源
第二十九集,https://yzzy.play-cdn7.com/20221013/22714_de3ff74d/index.m3u8$订阅源
第九集,https://yzzy.play-cdn7.com/20221013/22694_32ffaf46/index.m3u8$订阅源
东森美洲卫视,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=东森美洲卫视$订阅源
华语经典1(🚀),http://epg.112114.eu.org/douyu/85894$订阅源
湖南娱乐,http://116.128.243.121:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南娱乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6594&tk=23a9aca1f79f$订阅源
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南娱乐,http://www.peanutbar.cn:8099/tsfile/live/1000_1.m3u8?key=txiptv$订阅源
湖南娱乐,http://jf.jxx2023.work:40446/tsfile/live/1011_1.m3u8?key=txiptv$订阅源
湖南娱乐,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hnyl$订阅源
开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8$订阅源
漳州新闻综合,http://8.138.7.223/tv/fjtv1.php?id=zz1$订阅源
余杭未来,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?$订阅源
NHK Chinese Vision (720p),https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8$订阅源
NHK Chinese Vision (720p),https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8$订阅源
Fashion 4K,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9831&tk=f6cc1e0a0e1a$订阅源
Fashion 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8$订阅源
斗鱼1,http://epg.112114.xyz/douyu/4332$订阅源
象山新闻,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed?$订阅源
チャンネルNECO,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS223&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$订阅源
FOX Business (1080p),http://41.205.93.154/FOXBUSINESS/index.m3u8$订阅源
TVB明珠剧集,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5300&tk=97475bb89d45$订阅源
兰溪新闻,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed?$订阅源
龙泉新闻,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed?$订阅源
迪拜体育2,https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8$订阅源
美丽中国自然,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/51d937a0201f4c78a5878b4b37089f3b/4000.m3u8$订阅源
日本映画専门チャンネル,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS255&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1$订阅源
梵净山,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b9571df1181c4422a83901e827519fe6/4000.m3u8$订阅源
杭州明珠,http://www.flyskyman.cn:4022/rtp/233.50.201.174:5140$订阅源
杭州明珠,http://www.jeremyoto.com:82/rtp/233.50.201.174:5140$订阅源
杭州明珠,http://120.198.101.106:9901/tsfile/live/1008_1.m3u8?key=txiptv$订阅源
第二十五集,https://yzzy.play-cdn7.com/20221013/22711_85b4b7d4/index.m3u8$订阅源
第二十七集,https://yzzy.play-cdn7.com/20221013/22712_af581805/index.m3u8$订阅源
第二十八集,https://yzzy.play-cdn7.com/20221013/22713_d6d224b6/index.m3u8$订阅源
新唐人加西,https://live.ntdtv.com/cwlive220/playlist.m3u8$订阅源
第二十集,https://yzzy.play-cdn7.com/20221013/22706_d30975c0/index.m3u8$订阅源
第十八集,https://yzzy.play-cdn7.com/20221013/22701_9ac5dc6c/index.m3u8$订阅源
第二十四集,https://yzzy.play-cdn7.com/20221013/22707_aae076de/index.m3u8$订阅源
湖南电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3631&tk=23a9aca1f79f$订阅源
湖南电影,http://www.peanutbar.cn:8099/tsfile/live/1001_1.m3u8?key=txiptv$订阅源
湖南电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8$订阅源
湖南电影,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNDYMPP360.m3u8$订阅源
嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed?$订阅源
昭化综合,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8$订阅源
新唐人旧休斯敦,https://live.ntdtv.com/htlive480/playlist.m3u8$订阅源
第二十一集,https://yzzy.play-cdn7.com/20221013/22704_5d46d244/index.m3u8$订阅源
第二十二集,https://yzzy.play-cdn7.com/20221013/22709_14d02f33/index.m3u8$订阅源
第二十三集,https://yzzy.play-cdn7.com/20221013/22708_4f1a66a2/index.m3u8$订阅源
第十六集,https://yzzy.play-cdn7.com/20221013/22702_b9df4a89/index.m3u8$订阅源
绍兴新闻,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed?$订阅源
新唐人旧金山,https://live.ntdtv.com/sflive990/playlist.m3u8$订阅源
关于本源(iptv365.org),https://gitlab.com/p2v5/wangtv/-/raw/main/about1080p.mp4$订阅源
澳亚卫视,http://cdn9.163189.xyz/live/as/stream.m3u8$订阅源
澳亚卫视,http://1b6467f415.iok.la:9931/tsfile/live/1120_1.m3u8$订阅源
澳亚卫视,http://119.32.12.17:2901/udp/224.1.100.12:11111$订阅源
澳亚卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.12:11111$订阅源
澳亚卫视,http://119.32.12.32:2901/udp/224.1.100.12:11111$订阅源
第十五集,https://yzzy.play-cdn7.com/20221013/22700_354ed120/index.m3u8$订阅源
平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed?$订阅源
新唐人美西,https://live.ntdtv.com/uwlive990/playlist.m3u8$订阅源
湖北综合,http://58.19.133.144:9901$订阅源
湖北综合,http://hbqjdb.chinashadt.com:2035/live/1.stream/playlist.m3u8$订阅源
湖北综合,http://119.36.148.115:59901/tsfile/live/1005_1.m3u8$订阅源
石家庄都市,http://60.7.56.33:4000/rtp/239.253.92.95:8122$订阅源
石家庄都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0430&tk=7877e7cc41c7$订阅源
石家庄都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5859&tk=97475bb89d45$订阅源
石家庄都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6946&tk=b53028476470$订阅源
石家庄都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7812&tk=f6cc1e0a0e1a$订阅源
欧美大片(🚀),http://epg.112114.eu.org/douyu/2793084$订阅源
第二十六集,https://yzzy.play-cdn7.com/20221013/22710_88603a0e/index.m3u8$订阅源
第十九集,https://yzzy.play-cdn7.com/20221013/22705_bb60ab6e/index.m3u8$订阅源
▶️魔戒首部曲：魔戒现身,https://api.heimuer.app/play/d10849d4be514bfeb5de7b6ff8bdfb5a.m3u8$订阅源
▶️魔戒首部曲：魔戒现身,https://vip.ffzy-play7.com/20230411/22167_a385d245/2000k/hls/mixed.m3u8$订阅源
武汉四台经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8$订阅源
湖南电视剧,http://www.peanutbar.cn:8099/tsfile/live/1004_1.m3u8?key=txiptv$订阅源
湖南电视剧,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9007&tk=23a9aca1f79f$订阅源
湖南电视剧,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/HNDSJMPP360.m3u8$订阅源
湖南电视剧,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/湖南.php?id=hndsj$订阅源
湖南电视剧,http://175.155.106.72:89/live1/live1.m3u8?zsicd$订阅源
▶️魔戒三部曲：王者再临,https://api.heimuer.app/play/bd885bde48d742068df66e382a8db7a7.m3u8$订阅源
湖北垄上,http://58.19.43.46:9901/tsfile/live/1015_1.m3u8$订阅源
湖北垄上,http://113.57.20.158:9901/tsfile/live/1015_1.m3u8$订阅源
湖北垄上,http://113.57.20.158:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北垄上,http://119.36.148.115:59901/tsfile/live/1006_1.m3u8$订阅源
新唐人中国,https://live.ntdtv.com/cnlive900/playlist.m3u8$订阅源
新唐人加东,https://live.ntdtv.com/mllive860/playlist.m3u8$订阅源
石家庄新闻综合,http://nn.7x9d.cn/石家庄.php?id=4$订阅源
石家庄新闻综合,http://124.239.135.194:11080/live/sjzxwzh/index.m3u8$订阅源
石家庄新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0536&tk=7877e7cc41c7$订阅源
石家庄新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1125&tk=b53028476470$订阅源
石家庄新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2035&tk=f6cc1e0a0e1a$订阅源
欢乐综艺,http://huanqiuzhibo.cn/manifest/douyu.php?id=131977$订阅源
欢乐综艺,https://goodiptv.club/douyu/131977$订阅源
海南公共,http://153.0.171.163:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南公共,http://nn.7x9d.cn/地方台8563/海南.php?id=ggpd$订阅源
海南公共,https://migu.188766.xyz/?migutoken=9b74a05ac3e7b51beecb305c9c7c22b4&id=hn_ggpd&type=sz$订阅源
海南公共,https://migu.188766.xyz/?migutoken=a7038ebf14621b3c5b7d47281fa0ab4c&id=hn_ggpd&type=sz$订阅源
第08集,https://yzzy1.play-cdn1.com/20240518/49741_5dd58edf/2000k/hls/mixed.m3u8$订阅源
第十七集,https://yzzy.play-cdn7.com/20221013/22703_90a4e183/index.m3u8$订阅源
第25集,https://v3.yzzy1-play.com/20240527/50016_5bfb2733/2000k/hls/mixed.m3u8$订阅源
民视第一,http://74.91.26.218:82/live/ftvdy.m3u8$订阅源
民视第一,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-4gtv003/index.m3u8?proxy=true$订阅源
民视第一,https://4gtv.dxjc.pp.ua/4gtv-4gtv003/index.m3u8$订阅源
民视第一,https://mao.ffmking888.dpdns.org/?id=5rCR6KaW56ys5LiA5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89$订阅源
民视第一,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv003/index.m3u8$订阅源
民视第一,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv003$订阅源
民视第一,http://tw-ty-line-11-1-5.sudatech.store:20319/li-4gtv-4gtv003/index.m3u8?proxy=true$订阅源
民视第一,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv003$订阅源
民视第一,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv003$订阅源
民视第一,http://s1.an94tv.cfd/taiwan/CH-0/AKTV.m3u8$订阅源
民视第一,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_msdy.flv$订阅源
民视第一,http://api.mytv666.top/api/hk.php?id=6564636432633233613630653031366663363066613933326138326133396637267469643d74762669643d313732$订阅源
民视第一,http://api.mytv666.top/api/hk.php?id=3439383336376563333165643336383130326662303638653865313765396563267469643d77696e74763132332669643d3539$订阅源
民视第一,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=民视第一台$订阅源
民视第一,https://smart.pendy.dpdns.org/Smart.php?id=lunghuajingdian_twn$订阅源
民视第一,http://aktv_stream1.m16tv.cfd/stream/taiwan/null/AKTV.m3u8$订阅源
民视第一,https://tv.iill.top/litv/4gtv-4gtv003$订阅源
民视第一,https://test.946985.filegear-sg.me/proxy/8b2b646affe0f6e0$订阅源
▶️魔戒二部曲：双城奇谋,https://api.heimuer.app/play/4c017a32d1a7478696e4b78d95774ccc.m3u8$订阅源
▶️魔戒二部曲：双城奇谋,https://vip.ffzy-play7.com/20221127/7286_672b6ffa/2000k/hls/mixed.m3u8$订阅源
▶️星际穿越,https://api.heimuer.app/play/f9b471ddd1ee425bb3c64a24f82561be.m3u8$订阅源
第05集,https://yzzy.play-cdn21.com/20240516/35461_71c1822c/2000k/hls/mixed.m3u8$订阅源
乘着火车看中国,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/2b0f397ed9d948eb9fac38d73cde241b/4000.m3u8$订阅源
斗鱼电影HD5,http://epg.112114.xyz/douyu/263824$订阅源
第八集,https://yzzy.play-cdn7.com/20221013/22695_16e14a51/index.m3u8$订阅源
第三集,https://yzzy.play-cdn7.com/20221013/22688_e5e8f07f/index.m3u8$订阅源
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd$订阅源
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8$订阅源
化隆综合,https://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8$订阅源
第10集,https://vvqq.play22-cdn.com/20240520/2315_e928f912/2000k/hls/mixed.m3u8$订阅源
第12集,https://vvqq.play22-cdn.com/20240521/2412_ac6a7587/2000k/hls/mixed.m3u8$订阅源
第一集,https://yzzy.play-cdn7.com/20221013/22686_866e04a7/index.m3u8$订阅源
第02集,https://yzzy.play-cdn21.com/20240516/35464_ac734bae/2000k/hls/mixed.m3u8$订阅源
Loupe 4K,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4726&tk=f6cc1e0a0e1a$订阅源
Loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8$订阅源
第01集,https://yzzy.play-cdn21.com/20240516/35465_1e94c1f1/2000k/hls/mixed.m3u8$订阅源
第22集,https://vvqq.play22-cdn.com/20240526/2614_309f3a3a/2000k/hls/mixed.m3u8$订阅源
DAZN2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5145&tk=e640d0a1bf70$订阅源
▶️(2024)绝地战警：生死与共,https://v3.tlkqc.com/wjv3/202406/12/gFunRiZvHb75/video/index.m3u8$订阅源
第七集,https://yzzy.play-cdn7.com/20221013/22692_a76bbc54/index.m3u8$订阅源
第五集,https://yzzy.play-cdn7.com/20221013/22690_b50b3ef5/index.m3u8$订阅源
第四集,https://yzzy.play-cdn7.com/20221013/22689_4f7df3ba/index.m3u8$订阅源
第二集,https://yzzy.play-cdn7.com/20221013/22687_ef6d93cf/index.m3u8$订阅源
第06集,https://yzzy.play-cdn22.com/20240517/2148_fb169bc3/2000k/hls/mixed.m3u8$订阅源
奶虫影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=263824$订阅源
第六集,https://yzzy.play-cdn7.com/20221013/22691_3a9e8ff7/index.m3u8$订阅源
第03集,https://yzzy.play-cdn21.com/20240516/35463_b01b5862/2000k/hls/mixed.m3u8$订阅源
第04集,https://yzzy.play-cdn21.com/20240516/35462_82b2ee69/2000k/hls/mixed.m3u8$订阅源
第15集,https://vvqq.play22-cdn.com/20240522/2510_b8625c2d/2000k/hls/mixed.m3u8$订阅源
▶️(2024)异形寄生:起源,https://api.heimuer.app/play/3e9be3a5080c46449dbc355c9cb8baec.m3u8$订阅源
▶️(2024)鬼舞村：诅咒起源,https://v12.tlkqc.com/wjv12/202408/04/UJGTrrEASp84/video/index.m3u8$订阅源
龙泉驿新闻综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8$订阅源
龙泉驿新闻综合,http://live-pull.newslqy.com/live/fmzb1682404988829.m3u8$订阅源
▶️(2024)阴阳师,https://svip.high22-playback.com/20240731/5755_91995ca9/index.m3u8$订阅源
冰冰影厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=74374$订阅源
云和新闻,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?$订阅源
FanpopTV,https://streaming-cl.sh1ny.space/memfs/e16d2f72-70b5-4bf5-b9c5-107b6390a10f.m3u8$订阅源
湖南教育,http://www.peanutbar.cn:8099/tsfile/live/1008_1.m3u8?key=txiptv$订阅源
贝贝影院,https://goodiptv.club/douyu/431460
贝贝影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=431460$订阅源
美丽中国说,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8cdd688b04e4495ba1635e218419d6f9/4000.m3u8$订阅源
开化公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed?$订阅源
YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?$订阅源
无间道3:终极无间,https://vip.ffzy-play2.com/20221127/1567_f1965b4b/index.m3u8$订阅源
星爷,http://1.94.31.214:35455/huya/11342412$订阅源
▶️阿凡达：水之道（普通话）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/080/728/5105080728/media/5105080728_5091264010_56.mp4$订阅源
民视台湾,http://74.91.26.218:82/live/ftvtw.m3u8$订阅源
民视台湾,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv001$订阅源
民视台湾,https://mao.ffmking888.dpdns.org/?id=5rCR6KaW5Yaw54Gj5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89$订阅源
民视台湾,http://tw-ty-line-11-1-5.sudatech.store:20319/li-4gtv-4gtv001/index.m3u8?proxy=true$订阅源
民视台湾,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv001/index.m3u8$订阅源
民视台湾,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-4gtv001/index.m3u8?proxy=true$订阅源
民视台湾,https://4gtv.dxjc.pp.ua/4gtv-4gtv001/index.m3u8$订阅源
民视台湾,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv001$订阅源
民视台湾,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv001$订阅源
民视台湾,http://api.mytv666.top/api/hk.php?id=6261653964303931643764396634653232316134666337633531336261373363267469643d74762669643d313131$订阅源
民视台湾,http://api.mytv666.top/api/hk.php?id=3936623864373237393832636234343734303638633864343932633266353565267469643d77696e74763132332669643d3630$订阅源
民视台湾,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_mstw.flv$订阅源
民视台湾,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=民视台湾台$订阅源
民视台湾,https://smart.pendy.dpdns.org/Smart.php?id=ftvtaiwan_twn$订阅源
民视台湾,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-1/AKTV.m3u8$订阅源
民视台湾,https://tv.iill.top/litv/4gtv-4gtv001$订阅源
民视台湾,https://test.946985.filegear-sg.me/proxy/2d2e101e80cd9f39$订阅源
